step,nmobile,nbank,noutlet,outlet_deleted,sum_contact,max_contact,sum_ke_J,sum_erot_J,bank_contact,bank_ke_J,bank_erot_J
5.720000000000000000e+05,1.188070000000000000e+05,9.761600000000000000e+04,0.000000000000000000e+00,3.952600000000000000e+04,9.500000000000000000e+02,2.000000000000000000e+00,1.472909999999999930e-05,7.748100000000000407e-07,9.100000000000000000e+02,1.099790000000000019e-05,7.195119999999999646e-07
5.740000000000000000e+05,1.184150000000000000e+05,9.818000000000000000e+04,0.000000000000000000e+00,3.991800000000000000e+04,1.028000000000000000e+03,2.000000000000000000e+00,1.468979999999999952e-05,7.774750000000000185e-07,9.920000000000000000e+02,1.109530000000000031e-05,7.219650000000000198e-07
5.760000000000000000e+05,1.179990000000000000e+05,9.901000000000000000e+04,0.000000000000000000e+00,4.033400000000000000e+04,1.003000000000000000e+03,2.000000000000000000e+00,1.463359999999999996e-05,7.825160000000000436e-07,9.530000000000000000e+02,1.123300000000000070e-05,7.270649999999999794e-07
5.780000000000000000e+05,1.175720000000000000e+05,9.892500000000000000e+04,0.000000000000000000e+00,4.076100000000000000e+04,1.002000000000000000e+03,2.000000000000000000e+00,1.457099999999999991e-05,7.877320000000000289e-07,9.580000000000000000e+02,1.120099999999999999e-05,7.331310000000000286e-07
5.800000000000000000e+05,1.171540000000000000e+05,9.876100000000000000e+04,0.000000000000000000e+00,4.117900000000000000e+04,1.083000000000000000e+03,2.000000000000000000e+00,1.449759999999999990e-05,7.934909999999999682e-07,1.044000000000000000e+03,1.115149999999999987e-05,7.389220000000000041e-07
5.820000000000000000e+05,1.167270000000000000e+05,9.854000000000000000e+04,0.000000000000000000e+00,4.160600000000000000e+04,1.015000000000000000e+03,2.000000000000000000e+00,1.442120000000000009e-05,7.932529999999999630e-07,9.660000000000000000e+02,1.109169999999999919e-05,7.391169999999999870e-07
5.840000000000000000e+05,1.163250000000000000e+05,9.842500000000000000e+04,0.000000000000000000e+00,4.200800000000000000e+04,1.012000000000000000e+03,2.000000000000000000e+00,1.434960000000000064e-05,7.933839999999999792e-07,9.530000000000000000e+02,1.105239999999999942e-05,7.394039999999999683e-07
5.860000000000000000e+05,1.159040000000000000e+05,9.830700000000000000e+04,0.000000000000000000e+00,4.242900000000000000e+04,1.052000000000000000e+03,3.000000000000000000e+00,1.427089999999999918e-05,7.940059999999999963e-07,1.007000000000000000e+03,1.100849999999999972e-05,7.403880000000000253e-07
5.880000000000000000e+05,1.154650000000000000e+05,9.815500000000000000e+04,0.000000000000000000e+00,4.286800000000000000e+04,1.009000000000000000e+03,3.000000000000000000e+00,1.419420000000000040e-05,7.935050000000000370e-07,9.670000000000000000e+02,1.096579999999999926e-05,7.401080000000000254e-07
5.900000000000000000e+05,1.150180000000000000e+05,9.802600000000000000e+04,0.000000000000000000e+00,4.331500000000000000e+04,1.032000000000000000e+03,2.000000000000000000e+00,1.411489999999999932e-05,7.880679999999999864e-07,9.880000000000000000e+02,1.093599999999999999e-05,7.343019999999999535e-07
5.920000000000000000e+05,1.145850000000000000e+05,9.792900000000000000e+04,0.000000000000000000e+00,4.374800000000000000e+04,1.025000000000000000e+03,2.000000000000000000e+00,1.404660000000000033e-05,7.807620000000000135e-07,9.870000000000000000e+02,1.091150000000000048e-05,7.278330000000000032e-07
5.940000000000000000e+05,1.226830000000000000e+05,9.781400000000000000e+04,0.000000000000000000e+00,4.420000000000000000e+04,9.660000000000000000e+02,3.000000000000000000e+00,1.505909999999999953e-05,7.759410000000000261e-07,9.350000000000000000e+02,1.088890000000000005e-05,7.222190000000000431e-07
5.960000000000000000e+05,1.222160000000000000e+05,9.771800000000000000e+04,0.000000000000000000e+00,4.466700000000000000e+04,1.009000000000000000e+03,2.000000000000000000e+00,1.500519999999999992e-05,7.750970000000000220e-07,9.640000000000000000e+02,1.087190000000000004e-05,7.211180000000000387e-07
5.980000000000000000e+05,1.217420000000000000e+05,9.770400000000000000e+04,0.000000000000000000e+00,4.514100000000000000e+04,9.370000000000000000e+02,2.000000000000000000e+00,1.496019999999999951e-05,7.740190000000000172e-07,8.820000000000000000e+02,1.087309999999999929e-05,7.198419999999999683e-07
6.000000000000000000e+05,1.212750000000000000e+05,9.773100000000000000e+04,0.000000000000000000e+00,4.560800000000000000e+04,1.068000000000000000e+03,3.000000000000000000e+00,1.490740000000000062e-05,7.723069999999999818e-07,1.010000000000000000e+03,1.087970000000000021e-05,7.185489999999999579e-07
